id,locality,price_cr,sqft
1009,Chembur,1.36,1006
1010,Chembur,5.88,1065
1011,Andheri West,7.36,854
1012,Borivali West,7.28,1208
1013,Worli,1.72,1111
1014,Powai,7.19,1671
1015,Bandra East,5.1,1434
1016,Andheri West,2.85,1411
1017,Bandra East,7.91,1324
1018,Worli,4.71,1421
1019,Bandra East,2.43,772
1020,Chembur,3.16,650
1021,Bandra East,7.13,834
1022,Borivali West,2.19,1310
1023,Worli,3.71,1035
1024,Powai,3.29,1141
1025,Powai,7.48,1402
1026,Worli,3.14,1439
1027,Bandra East,6.29,966
1028,Powai,7.88,740
1029,Bandra East,6.84,1285
1030,Chembur,1.26,716
1031,Borivali West,8.07,798
1032,Powai,2.33,866
1033,Chembur,6.53,1112
1034,Borivali West,3.03,1102
1035,Powai,5.07,1060
1036,Chembur,4.35,1145
1037,Worli,2.29,1355
1038,Bandra East,1.7,846
1039,Bandra East,6.25,781
1040,Worli,7.02,1782
1041,Borivali West,5.8,1369
1042,Chembur,4.99,1460
1043,Worli,4.59,931
1044,Borivali West,8.17,913
1045,Chembur,3.49,855
1046,Andheri West,6.71,1136
1047,Chembur,7.65,1697
1048,Worli,4.42,1437
1049,Powai,4.42,1768
1050,Powai,4.85,748
1051,Borivali West,7.11,1011
1052,Andheri West,3.05,1308
1053,Worli,4.29,1720
1054,Borivali West,7.39,1052
1055,Bandra East,5.97,1253
1056,Powai,8.06,660
1057,Borivali West,8.26,681
1058,Chembur,5.63,661
1059,Bandra East,1.38,1392
1060,Chembur,6.91,1111
1061,Chembur,7.69,606
1062,Borivali West,8.06,1175
1063,Worli,7.46,1301
1064,Chembur,3.95,750
1065,Borivali West,3.85,1026
1066,Borivali West,2.42,704
1067,Chembur,5.67,1306
1068,Worli,7.67,1321
1069,Andheri West,2.93,1440
1070,Borivali West,6.88,628
1071,Bandra East,7.82,832
1072,Andheri West,2.33,648
1073,Powai,1.58,1225
1074,Andheri West,1.22,1783
1075,Chembur,1.6,1565
1076,Chembur,3.11,769
1077,Worli,5.82,1684
1078,Borivali West,5.8,1584
1079,Bandra East,1.73,1668
1080,Worli,7.97,1419
1081,Worli,8.49,1365
1082,Andheri West,7.61,872
1083,Borivali West,3.13,797
1084,Worli,7.57,1351
1085,Bandra East,8.3,752
1086,Powai,6.4,966
1087,Bandra East,8.02,681
1088,Powai,6.42,636
1089,Borivali West,2.24,912
1090,Chembur,7.59,1688
1091,Worli,8.15,1010
1092,Chembur,4.13,1352
1093,Worli,1.99,645
1094,Bandra East,4.43,882
1095,Bandra East,5.92,1533
1096,Chembur,6.35,1520
1097,Borivali West,2.04,775
1098,Powai,2.93,1430
1099,Borivali West,1.28,1481
1100,Worli,7.92,1312
1101,Bandra East,8.16,1510
1102,Powai,6.54,991
1103,Powai,6.93,856
1104,Andheri West,4.1,1627
1105,Worli,1.78,1750
1106,Powai,4.97,1117
1107,Bandra East,3.53,612
1108,Bandra East,6.37,867
1109,Powai,3.02,795
1110,Powai,2.69,1269
1111,Powai,7.43,1243
1112,Worli,3.1,1279
1113,Powai,6.63,1146
1114,Borivali West,7.22,651
1115,Andheri West,6.78,1251
1116,Andheri West,2.12,700
1117,Worli,1.31,1427
1118,Borivali West,4.0,645
1119,Worli,6.33,609
1120,Chembur,6.81,1074
1121,Powai,1.5,1728
1122,Powai,2.05,1407
1123,Worli,1.25,694
1124,Worli,2.46,1047
1125,Bandra East,8.25,1651
1126,Worli,3.36,1664
1127,Andheri West,4.79,1553
1128,Andheri West,1.97,816
1129,Andheri West,4.75,1480
1130,Chembur,7.79,826
1131,Bandra East,2.15,1394
1132,Powai,7.43,1608
1133,Worli,4.58,842
1134,Chembur,3.82,1637
1135,Worli,4.39,831
1136,Borivali West,8.08,665
1137,Chembur,3.07,855
1138,Borivali West,1.35,1600
1139,Borivali West,2.6,1747
1140,Worli,2.75,1142
1141,Powai,8.46,1119
1142,Chembur,4.06,1744
1143,Worli,1.52,1628
1144,Worli,5.74,910
1145,Bandra East,4.91,691
1146,Andheri West,6.51,1491
1147,Chembur,2.69,1504
1148,Worli,7.38,987
1149,Bandra East,2.16,804
1150,Bandra East,2.06,880
1151,Borivali West,4.81,1181
1152,Borivali West,5.45,858
1153,Chembur,4.72,1395
1154,Bandra East,8.43,1046
1155,Worli,3.81,1490
1156,Worli,6.17,1156
1157,Powai,5.08,1229
1158,Andheri West,8.0,1120
1159,Andheri West,7.16,1324
1160,Bandra East,8.28,1684
1161,Chembur,6.59,1674
1162,Andheri West,8.41,791
1163,Andheri West,3.35,602
1164,Andheri West,4.81,839
1165,Worli,3.87,927
1166,Powai,4.83,772
1167,Andheri West,4.92,1101
1168,Andheri West,3.46,1730
1169,Borivali West,7.34,1001
1170,Worli,5.77,784
1171,Bandra East,4.96,660
1172,Worli,5.04,1687
1173,Bandra East,6.48,1206
1174,Worli,7.29,1088
1175,Borivali West,3.95,1436
1176,Andheri West,5.76,971
1177,Chembur,3.77,1459
1178,Borivali West,7.54,812
1179,Bandra East,5.33,805
1180,Andheri West,4.17,1699
1181,Worli,5.26,1385
1182,Bandra East,3.01,1278
1183,Bandra East,2.69,823
1184,Worli,1.84,997
1185,Borivali West,7.66,1783
1186,Andheri West,6.69,1557
1187,Worli,5.87,1402
1188,Andheri West,4.68,1060
1189,Powai,1.41,851
1190,Worli,5.99,1112
1191,Chembur,3.38,968
1192,Powai,2.36,1038
1193,Worli,6.35,1043
1194,Andheri West,7.96,924
1195,Worli,6.12,1343
1196,Bandra East,3.3,1171
1197,Chembur,2.51,1221
1198,Chembur,8.13,1175
1199,Andheri West,8.28,1665
1200,Chembur,8.1,656
1201,Powai,6.44,1241
1202,Chembur,6.32,1730
1203,Powai,6.07,1128
1204,Worli,3.79,835
1205,Worli,2.88,1647
1206,Borivali West,5.71,994
1207,Borivali West,2.11,1162
1208,Borivali West,4.81,893
1209,Chembur,2.71,643
1210,Worli,7.75,1075
1211,Bandra East,6.99,758
1212,Worli,8.31,1127
1213,Borivali West,6.86,813
1214,Powai,5.71,1509
1215,Borivali West,4.21,1159
1216,Chembur,6.65,1395
1217,Chembur,3.45,887
1218,Chembur,5.05,947
1219,Andheri West,1.39,900
1220,Chembur,5.59,863
1221,Borivali West,5.2,603
1222,Borivali West,3.22,1718
1223,Chembur,8.18,763
1224,Powai,4.29,631
1225,Chembur,1.33,1372
1226,Worli,8.22,1019
1227,Chembur,4.13,1463
1228,Powai,5.48,926
1229,Worli,4.69,1695
1230,Andheri West,3.22,965
1231,Borivali West,4.82,836
1232,Powai,2.88,1705
1233,Bandra East,6.2,1102
1234,Andheri West,7.55,1044
1235,Bandra East,2.24,1746
1236,Andheri West,5.92,1449
1237,Bandra East,4.23,736
1238,Andheri West,8.04,822
1239,Borivali West,1.59,801
1240,Andheri West,6.34,1414
1241,Andheri West,8.24,994
1242,Borivali West,8.29,1413
1243,Worli,2.9,1612
1244,Chembur,5.46,1669
1245,Andheri West,4.87,1694
1246,Bandra East,6.57,945
1247,Borivali West,2.57,1735
1248,Borivali West,4.53,1701
1249,Worli,1.23,1772
1250,Bandra East,4.11,1446
1251,Bandra East,6.94,1447
1252,Chembur,6.76,1658
1253,Borivali West,2.07,1681
1254,Chembur,7.42,1213
1255,Bandra East,3.47,1499
1256,Powai,3.02,731
1257,Worli,6.74,760
1258,Borivali West,4.08,799
1259,Worli,5.12,1560
1260,Bandra East,2.42,1450
1261,Chembur,1.71,833
1262,Borivali West,4.58,917
1263,Bandra East,5.11,637
1264,Bandra East,4.03,1185
1265,Borivali West,6.6,963
1266,Borivali West,7.39,1246
1267,Chembur,4.25,1162
1268,Andheri West,1.98,1404
1269,Worli,8.31,1455
1270,Bandra East,4.25,1482
1271,Worli,6.22,766
1272,Chembur,5.51,728
1273,Worli,6.84,779
1274,Worli,7.74,1732
1275,Worli,3.87,1264
1276,Worli,4.08,923
1277,Borivali West,7.04,1427
1278,Borivali West,3.23,691
1279,Chembur,4.86,1101
1280,Chembur,2.84,1440
1281,Powai,7.32,835
1282,Chembur,7.8,1785
1283,Borivali West,5.95,880
1284,Chembur,7.43,906
1285,Chembur,1.51,1067
1286,Chembur,6.04,1232
1287,Powai,1.6,911
1288,Chembur,5.88,795
1289,Bandra East,2.45,1178
1290,Powai,5.0,791
1291,Chembur,3.58,1288
1292,Andheri West,6.72,1726
1293,Andheri West,1.45,790
1294,Powai,6.69,1163
1295,Powai,4.88,795
1296,Andheri West,3.84,648
1297,Powai,5.35,792
1298,Bandra East,1.73,1793
1299,Worli,2.97,1452
1300,Worli,7.04,1196
1301,Worli,4.47,1044
1302,Powai,1.77,859
1303,Chembur,1.48,1699
1304,Chembur,7.26,661
1305,Andheri West,3.64,1708
1306,Powai,6.26,1117
1307,Bandra East,6.78,727
1308,Chembur,8.0,1723
1309,Borivali West,7.05,1172
1310,Powai,1.63,1314
1311,Worli,4.57,1602
1312,Andheri West,6.4,975
1313,Bandra East,4.32,1032
1314,Worli,1.41,1084
1315,Andheri West,3.23,1634
1316,Worli,8.38,1412
1317,Chembur,3.26,727
1318,Chembur,7.63,1021
1319,Borivali West,2.17,1388
1320,Chembur,5.02,945
1321,Chembur,5.98,1709
1322,Powai,6.77,974
1323,Worli,5.27,1540
1324,Powai,6.58,1219
1325,Andheri West,7.31,1271
1326,Borivali West,3.13,776
1327,Andheri West,2.63,1123
1328,Andheri West,4.57,908
1329,Worli,2.43,1675
1330,Worli,7.06,767
1331,Worli,3.01,1322
1332,Worli,7.78,1034
1333,Andheri West,3.71,1732
1334,Borivali West,7.09,678
1335,Andheri West,5.43,1405
1336,Andheri West,6.41,865
1337,Chembur,6.52,955
1338,Borivali West,7.75,1132
1339,Borivali West,6.23,1187
1340,Borivali West,6.23,1149
1341,Bandra East,5.47,1799
1342,Andheri West,3.63,818
1343,Bandra East,2.04,1020
1344,Chembur,3.72,1132
1345,Bandra East,7.92,1421
1346,Worli,1.98,663
1347,Worli,7.76,1136
1348,Powai,8.28,895
1349,Andheri West,3.81,670
1350,Worli,8.49,1443
1351,Andheri West,6.97,1056
1352,Worli,8.36,1498
1353,Worli,1.64,1328
1354,Powai,8.18,1273
1355,Borivali West,7.29,1021
1356,Chembur,4.44,1145
1357,Andheri West,2.11,1753
1358,Bandra East,4.45,958
1359,Andheri West,5.55,1264
1360,Worli,6.82,1314
1361,Borivali West,1.36,1783
1362,Chembur,4.03,1775
1363,Chembur,6.29,1182
1364,Andheri West,6.96,1573
1365,Bandra East,5.38,1079
1366,Borivali West,8.29,1620
1367,Worli,2.48,815
1368,Andheri West,5.63,1437
1369,Bandra East,5.68,1539
1370,Worli,3.92,824
1371,Powai,4.98,1464
1372,Chembur,7.23,1692
1373,Borivali West,4.53,1743
1374,Bandra East,3.2,1459
1375,Bandra East,7.31,1174
1376,Powai,3.88,1313
1377,Chembur,2.0,1655
1378,Powai,2.83,929
1379,Andheri West,3.04,1257
1380,Chembur,4.05,682
1381,Chembur,8.04,728
1382,Bandra East,5.1,1588
1383,Bandra East,7.55,753
1384,Bandra East,6.62,1443
1385,Powai,1.78,938
1386,Borivali West,6.76,717
1387,Borivali West,4.15,1484
1388,Powai,3.76,1620
1389,Andheri West,7.86,1307
1390,Chembur,4.07,1433
1391,Andheri West,5.91,780
1392,Bandra East,7.87,1121
1393,Powai,3.99,1324
1394,Worli,3.62,1272
1395,Bandra East,8.11,629
1396,Worli,1.71,1358
1397,Powai,1.55,1327
1398,Powai,7.47,901
1399,Borivali West,3.65,641
1400,Powai,7.35,786
1401,Andheri West,4.46,1741
1402,Andheri West,6.53,1457
1403,Chembur,8.42,770
1404,Worli,6.24,631
1405,Worli,4.73,875
1406,Worli,6.15,1195
1407,Borivali West,1.41,1398
1408,Bandra East,4.71,1056
1409,Bandra East,3.72,837
1410,Chembur,6.57,1619
1411,Borivali West,4.48,1779
1412,Worli,8.1,1596
1413,Andheri West,5.16,1732
1414,Andheri West,5.53,1760
1415,Powai,3.75,1410
1416,Andheri West,2.82,1632
1417,Powai,7.65,1794
1418,Borivali West,7.39,1165
1419,Powai,3.6,1585
1420,Borivali West,5.8,715
1421,Borivali West,3.24,1570
1422,Bandra East,3.35,1086
1423,Powai,5.95,1469
1424,Powai,7.6,610
1425,Powai,4.77,1087
1426,Powai,4.53,675
1427,Bandra East,8.21,1685
1428,Andheri West,2.62,1614
1429,Bandra East,5.86,1579
1430,Powai,7.95,1440
1431,Worli,8.33,652
1432,Bandra East,6.58,721
1433,Borivali West,2.39,1508
1434,Worli,1.73,966
1435,Worli,1.89,1416
1436,Andheri West,2.42,1716
1437,Andheri West,2.98,911
1438,Chembur,5.34,959
1439,Chembur,7.86,1667
1440,Worli,8.15,953
1441,Chembur,7.79,1754
1442,Worli,6.56,1160
1443,Borivali West,2.95,1158
1444,Chembur,8.25,1447
1445,Worli,7.25,1460
1446,Bandra East,5.58,740
1447,Bandra East,6.02,1718
1448,Bandra East,8.27,938
1449,Powai,6.84,982
1450,Powai,3.25,806
1451,Andheri West,3.96,1465
1452,Chembur,3.36,1159
1453,Powai,1.67,1265
1454,Bandra East,6.09,1510
1455,Chembur,4.32,1546
1456,Powai,7.39,1072
1457,Worli,8.05,1352
1458,Chembur,4.26,1231
1459,Andheri West,2.25,1699
1460,Chembur,5.56,806
1461,Chembur,7.42,739
1462,Borivali West,3.75,1739
1463,Powai,4.24,1663
1464,Powai,4.28,1345
1465,Powai,4.93,1412
1466,Bandra East,1.59,1393
1467,Andheri West,3.11,1490
1468,Powai,3.0,1303
1469,Borivali West,7.45,950
1470,Chembur,2.5,1533
1471,Borivali West,6.14,1690
1472,Borivali West,4.9,1518
1473,Andheri West,5.15,1573
1474,Borivali West,2.81,646
1475,Powai,4.59,1723
1476,Powai,5.64,851
1477,Andheri West,3.48,1642
1478,Chembur,2.43,1144
1479,Andheri West,5.84,864
1480,Bandra East,2.31,981
1481,Chembur,3.44,1669
1482,Borivali West,6.26,1586
1483,Bandra East,7.43,826
1484,Andheri West,6.83,606
1485,Andheri West,3.09,1500
1486,Bandra East,5.68,1236
1487,Borivali West,2.95,1088
1488,Worli,1.73,1679
1489,Chembur,7.89,1561
1490,Borivali West,1.78,1375
1491,Borivali West,7.41,1522
1492,Borivali West,8.01,1070
1493,Bandra East,7.87,830
1494,Andheri West,3.99,1044
1495,Chembur,1.33,1750
1496,Worli,6.8,673
1497,Bandra East,1.42,1656
1498,Powai,8.26,1453
1499,Bandra East,7.52,1406
1500,Andheri West,4.21,1085
1501,Powai,8.05,781
1502,Chembur,6.18,1390
1503,Worli,6.46,1004
1504,Chembur,1.33,649
1505,Borivali West,7.98,1543
1506,Borivali West,7.99,1586
1507,Bandra East,1.79,1112
1508,Worli,4.27,1689
1509,Bandra East,5.99,1627
1510,Chembur,4.05,1644
1511,Andheri West,8.1,901
1512,Powai,4.9,756
1513,Andheri West,2.82,625
1514,Andheri West,1.64,991
1515,Borivali West,8.07,1180
1516,Powai,7.83,754
1517,Bandra East,4.5,1084
1518,Powai,2.46,632
1519,Bandra East,8.43,924
1520,Worli,6.65,1626
1521,Andheri West,2.87,1443
1522,Chembur,1.23,1372
1523,Worli,4.49,859
1524,Andheri West,6.92,1154
1525,Borivali West,4.6,1217
1526,Chembur,5.79,1268
1527,Worli,4.92,932
1528,Worli,6.16,630
1529,Bandra East,4.26,1322
1530,Chembur,6.6,1654
1531,Chembur,4.6,1502
1532,Bandra East,4.52,998
1533,Powai,6.2,1361
1534,Andheri West,4.91,635
1535,Powai,7.74,1173
1536,Borivali West,7.8,1461
1537,Powai,8.28,1336
1538,Powai,7.55,1192
1539,Andheri West,3.61,1795
1540,Borivali West,4.36,1167
1541,Andheri West,3.13,1297
1542,Chembur,6.11,1645
1543,Worli,3.54,757
1544,Borivali West,3.95,1717
1545,Worli,6.79,1101
1546,Worli,7.82,1568
1547,Powai,2.97,1323
1548,Worli,4.63,999
1549,Worli,7.26,916
1550,Chembur,7.65,1207
1551,Bandra East,4.97,808
1552,Worli,5.4,914
1553,Powai,1.87,818
1554,Powai,4.83,880
1555,Chembur,7.48,781
1556,Andheri West,7.54,1213
1557,Worli,8.16,1690
1558,Worli,3.15,1372
1559,Chembur,6.9,1708
1560,Chembur,2.34,1758
1561,Borivali West,5.64,1664
1562,Worli,4.22,1288
1563,Chembur,6.09,822
1564,Andheri West,2.62,1007
1565,Worli,5.34,1767
1566,Bandra East,7.24,676
1567,Borivali West,4.62,1026
1568,Chembur,2.91,738
1569,Chembur,6.52,806
1570,Borivali West,7.19,1166
1571,Andheri West,6.99,1385
1572,Chembur,5.88,1356
1573,Bandra East,5.7,894
1574,Andheri West,2.57,903
1575,Borivali West,2.4,1016
1576,Andheri West,6.83,711
1577,Powai,7.89,1158
1578,Worli,4.93,1596
1579,Andheri West,5.52,1342
1580,Powai,7.62,1026
1581,Worli,2.08,1722
1582,Bandra East,7.83,888
1583,Worli,5.05,1623
1584,Andheri West,2.73,1454
1585,Andheri West,4.87,1322
1586,Borivali West,4.04,676
1587,Borivali West,6.37,996
1588,Borivali West,1.57,1166
1589,Chembur,3.6,1749
1590,Bandra East,3.33,793
1591,Andheri West,6.83,1730
1592,Andheri West,8.13,799
1593,Andheri West,7.46,1176
1594,Worli,2.77,1690
1595,Chembur,3.93,1544
1596,Worli,6.45,1005
1597,Chembur,7.48,943
1598,Worli,8.14,1289
1599,Andheri West,2.4,1095
1600,Borivali West,6.85,1267
1601,Powai,4.78,1625
1602,Powai,2.26,1307
1603,Borivali West,1.97,1673
1604,Powai,7.22,1160
1605,Bandra East,3.14,1686
1606,Worli,7.93,1695
1607,Worli,5.02,873
1608,Andheri West,2.02,1796
1609,Chembur,1.21,656
1610,Worli,7.61,1229
1611,Andheri West,3.97,1769
1612,Borivali West,4.13,934
1613,Bandra East,5.86,1123
1614,Chembur,5.57,1475
1615,Powai,4.41,880
1616,Powai,3.41,780
1617,Bandra East,3.59,662
1618,Bandra East,7.61,1680
1619,Worli,7.18,945
1620,Chembur,8.08,1409
1621,Borivali West,7.67,1346
1622,Powai,4.58,1137
1623,Chembur,2.51,1158
1624,Chembur,4.7,1540
1625,Bandra East,3.69,1283
1626,Andheri West,8.25,1523
1627,Worli,4.4,648
1628,Bandra East,4.42,899
1629,Chembur,6.33,1413
1630,Borivali West,4.22,1549
1631,Powai,7.95,1504
1632,Worli,5.44,727
1633,Powai,5.31,664
1634,Powai,4.57,774
1635,Borivali West,4.39,762
1636,Chembur,4.45,909
1637,Powai,7.35,1272
1638,Bandra East,2.9,1541
1639,Chembur,2.42,1207
1640,Bandra East,5.52,1180
1641,Andheri West,7.12,606
1642,Andheri West,6.08,1603
1643,Andheri West,6.42,1097
1644,Andheri West,5.28,944
1645,Powai,1.31,1290
1646,Borivali West,1.97,778
1647,Chembur,5.76,1683
1648,Andheri West,3.32,1712
1649,Andheri West,3.97,1238
1650,Borivali West,3.32,1773
1651,Bandra East,5.45,893
1652,Borivali West,2.74,911
1653,Powai,2.86,1479
1654,Powai,1.78,977
1655,Powai,2.23,1266
1656,Worli,4.02,893
1657,Bandra East,2.34,1224
1658,Powai,5.18,1253
1659,Powai,4.24,1208
1660,Bandra East,1.84,1683
1661,Powai,6.47,631
1662,Andheri West,6.22,1463
1663,Borivali West,5.12,1245
1664,Bandra East,2.34,1634
1665,Chembur,7.01,717
1666,Chembur,4.58,867
1667,Powai,2.47,755
1668,Borivali West,5.2,1573
1669,Chembur,6.31,1400
1670,Powai,5.07,782
1671,Borivali West,1.89,1109
1672,Borivali West,6.17,1762
1673,Andheri West,5.48,784
1674,Andheri West,3.15,941
1675,Powai,3.81,1583
1676,Bandra East,3.75,1006
1677,Bandra East,7.94,1668
1678,Chembur,2.24,1652
1679,Chembur,3.03,1480
1680,Bandra East,4.87,735
1681,Worli,1.23,1535
1682,Powai,7.52,1684
1683,Worli,4.23,614
1684,Worli,8.4,1389
1685,Bandra East,1.8,1199
1686,Borivali West,6.75,1089
1687,Borivali West,7.69,657
1688,Borivali West,7.66,1150
1689,Bandra East,6.02,1486
1690,Borivali West,2.88,725
1691,Bandra East,3.25,1698
1692,Chembur,3.24,681
1693,Worli,2.6,900
1694,Powai,7.61,1582
1695,Andheri West,7.44,1757
1696,Bandra East,6.81,1458
1697,Powai,5.17,1100
1698,Borivali West,2.52,838
1699,Andheri West,1.56,1254
1700,Chembur,7.26,1410
1701,Andheri West,1.33,1148
1702,Borivali West,2.17,1603
1703,Andheri West,6.22,1578
1704,Borivali West,7.35,1766
1705,Borivali West,6.97,852
1706,Andheri West,1.51,1197
1707,Bandra East,7.32,1494
1708,Andheri West,8.25,1647
1709,Powai,1.23,1253
1710,Bandra East,4.54,655
1711,Andheri West,1.37,629
1712,Andheri West,3.79,1103
1713,Worli,3.43,1782
1714,Borivali West,2.98,1286
1715,Bandra East,4.99,869
1716,Worli,3.33,731
1717,Andheri West,2.34,945
1718,Worli,1.3,1578
1719,Powai,7.96,1289
1720,Worli,6.73,1158
1721,Borivali West,4.4,1259
1722,Worli,6.26,901
1723,Worli,3.21,1799
1724,Chembur,7.49,630
1725,Powai,5.74,906
1726,Worli,3.75,1181
1727,Borivali West,2.97,942
1728,Bandra East,6.1,1585
1729,Powai,1.49,668
1730,Bandra East,5.8,1219
1731,Worli,2.26,1324
1732,Borivali West,2.29,1544
1733,Borivali West,4.68,1459
1734,Borivali West,8.38,1191
1735,Worli,4.35,883
1736,Borivali West,6.66,1427
1737,Worli,5.04,1419
1738,Borivali West,2.23,881
1739,Bandra East,8.24,1462
1740,Andheri West,4.66,1471
1741,Chembur,2.93,1233
1742,Borivali West,2.24,934
1743,Powai,7.75,1149
1744,Powai,7.41,1714
1745,Powai,6.82,1233
1746,Bandra East,6.76,1156
1747,Worli,1.78,784
1748,Powai,6.34,615
1749,Worli,3.57,1742
1750,Chembur,1.49,630
1751,Borivali West,3.3,1218
1752,Bandra East,5.54,1337
1753,Chembur,5.08,1086
1754,Worli,2.29,1520
1755,Powai,7.25,843
1756,Borivali West,1.43,994
1757,Andheri West,7.92,1572
1758,Chembur,2.96,624
1759,Bandra East,4.13,1041
1760,Chembur,5.33,1793
1761,Bandra East,8.02,1122
1762,Powai,6.12,1137
1763,Chembur,7.0,647
1764,Bandra East,6.82,840
1765,Worli,2.3,1265
1766,Chembur,1.95,1791
1767,Bandra East,4.76,802
1768,Borivali West,6.27,646
1769,Borivali West,8.44,825
1770,Borivali West,8.33,1467
1771,Bandra East,5.77,1574
1772,Bandra East,2.97,1077
1773,Chembur,2.53,1139
1774,Andheri West,2.14,1214
1775,Borivali West,5.86,1520
1776,Borivali West,4.88,975
1777,Powai,6.95,703
1778,Worli,4.02,1168
1779,Bandra East,2.69,1056
1780,Borivali West,6.01,1273
1781,Bandra East,5.01,1552
1782,Worli,6.89,1374
1783,Powai,1.95,1717
1784,Worli,5.5,782
1785,Chembur,6.75,601
1786,Powai,4.52,1364
1787,Worli,3.0,1694
1788,Borivali West,6.68,1485
1789,Chembur,3.99,1009
1790,Bandra East,3.28,990
1791,Chembur,5.04,1473
1792,Bandra East,5.95,1471
1793,Worli,7.47,894
1794,Powai,6.38,1257
1795,Chembur,1.28,1793
1796,Borivali West,6.75,1689
1797,Worli,7.44,1309
1798,Borivali West,2.57,1144
1799,Andheri West,3.41,734
1800,Andheri West,1.7,1456
1801,Worli,6.35,1019
1802,Worli,4.41,1288
1803,Worli,3.07,826
1804,Powai,3.72,1318
1805,Worli,5.86,1477
1806,Borivali West,3.48,1437
1807,Powai,1.38,1179
1808,Worli,3.51,1139
1809,Borivali West,7.39,1258
1810,Andheri West,4.24,792
1811,Borivali West,6.11,1572
1812,Chembur,2.5,1276
1813,Worli,5.39,996
1814,Powai,3.27,885
1815,Powai,7.77,1571
1816,Powai,3.89,1767
1817,Powai,6.54,962
1818,Borivali West,5.17,1214
1819,Powai,1.26,1035
1820,Borivali West,3.5,857
1821,Chembur,8.36,1595
1822,Worli,4.69,1024
1823,Bandra East,4.57,1029
1824,Andheri West,2.15,1179
1825,Powai,2.79,1599
1826,Borivali West,6.1,881
1827,Worli,6.52,697
1828,Bandra East,4.12,1160
1829,Chembur,2.66,1037
1830,Bandra East,5.2,978
1831,Powai,4.57,1268
1832,Bandra East,5.42,686
1833,Powai,1.82,853
1834,Chembur,5.64,1525
1835,Worli,5.02,1255
1836,Borivali West,7.4,1076
1837,Andheri West,4.04,1391
1838,Worli,7.57,1450
1839,Chembur,2.43,1230
1840,Borivali West,5.84,696
1841,Borivali West,4.95,1743
1842,Bandra East,2.72,1733
1843,Andheri West,6.66,706
1844,Bandra East,5.8,1106
1845,Andheri West,5.36,871
1846,Borivali West,5.13,899
1847,Andheri West,3.2,1620
1848,Andheri West,2.18,924
1849,Worli,5.93,750
1850,Bandra East,1.61,1363
1851,Andheri West,2.19,1659
1852,Borivali West,7.31,1443
1853,Bandra East,4.81,1227
1854,Bandra East,6.95,637
1855,Bandra East,1.77,679
1856,Andheri West,3.55,1473
1857,Powai,5.06,1180
1858,Chembur,2.45,716
1859,Borivali West,7.62,937
1860,Andheri West,3.79,790
1861,Borivali West,5.49,1205
1862,Andheri West,1.34,843
1863,Chembur,4.32,1416
1864,Powai,4.95,1093
1865,Bandra East,4.16,859
1866,Chembur,5.5,931
1867,Chembur,2.0,1156
1868,Andheri West,8.15,1389
1869,Andheri West,8.04,622
1870,Borivali West,1.27,1516
1871,Andheri West,3.3,1586
1872,Chembur,5.13,1460
1873,Chembur,6.36,840
1874,Chembur,1.78,743
1875,Chembur,7.54,1569
1876,Powai,7.42,1216
1877,Andheri West,4.43,1611
1878,Andheri West,7.83,1051
1879,Powai,7.15,1126
1880,Bandra East,7.73,1386
1881,Worli,6.45,600
1882,Worli,5.29,643
1883,Bandra East,6.89,704
1884,Andheri West,2.31,950
1885,Andheri West,4.13,1233
1886,Andheri West,2.77,1314
1887,Chembur,5.8,938
1888,Worli,4.42,1473
1889,Chembur,6.52,1110
